listing_id,creation_date,location_of_seller,brand,model_name,model_year,engine_displacement,license_rank,kilometrage,amount_of_owners,color,listed_price,active,last_seen,brand_model_name,model_count,model_rank
41121553,2025-03-11,tel aviv,Kawasaki,Versys 650,2022,650,A,17000,2,Black Metallic,42000.0,1,2025-04-04,Kawasaki Versys 650,77,3
41278007,2024-08-17,carmiel area,Kawasaki,Versys 650,2024,650,A,20000,1,black,51000.0,1,2025-04-04,Kawasaki Versys 650,77,3
41514393,2025-01-26,beer sheva area,Kawasaki,Versys 650,2022,650,A,12000,1,black,45000.0,1,2025-04-04,Kawasaki Versys 650,77,3
41888134,2025-04-03,nesher and krayot,Kawasaki,Versys 650,2024,650,A1,2000,1,greenish,0.0,1,2025-04-04,Kawasaki Versys 650,77,3
42361885,2025-03-03,tel aviv,Kawasaki,Versys 650,2022,650,A,16500,1,Black Metallic,44000.0,1,2025-04-04,Kawasaki Versys 650,77,3
42768307,2025-01-08,hadera area,Kawasaki,Versys 650,2024,650,A1,0,1,green,51985.0,1,2025-04-04,Kawasaki Versys 650,77,3
42799146,2024-12-19,beer sheva area,Kawasaki,Versys 650,2016,650,A,56000,3,orange,21000.0,1,2025-04-04,Kawasaki Versys 650,77,3
42890426,2025-02-09,ramat hasharon herzeliya,Kawasaki,Versys 650,2024,650,A,6000,2,black,45000.0,1,2025-04-04,Kawasaki Versys 650,77,3
43976181,2025-01-24,beit shemesh and surroundings,Kawasaki,Versys 650,2020,650,A,50000,2,black,30000.0,1,2025-04-04,Kawasaki Versys 650,77,3
44346240,2025-03-18,hadera area,Kawasaki,Versys 650,2021,650,A,21000,2,orange,33000.0,1,2025-04-04,Kawasaki Versys 650,77,3
44586605,2024-09-16,jerusalem area and surroundings,Kawasaki,Versys 650,2022,650,A,13000,1,Black Metallic,36500.0,1,2025-04-04,Kawasaki Versys 650,77,3
44647921,2025-03-04,ashdod askelon,Kawasaki,Versys 650,2023,650,A1,19800,2,greenish,37000.0,1,2025-04-04,Kawasaki Versys 650,77,3
45013830,2025-03-28,tel aviv,Kawasaki,Versys 650,2016,650,A,91000,1,black,17985.0,1,2025-04-04,Kawasaki Versys 650,77,3
45257384,2025-02-18,ashdod askelon,Kawasaki,Versys 650,2019,650,A,67000,3,white,19000.0,1,2025-04-04,Kawasaki Versys 650,77,3
45618230,2024-12-01,tel aviv,Kawasaki,Versys 650,2010,650,A,68000,6,black,11000.0,1,2025-04-04,Kawasaki Versys 650,77,3
47058782,2025-02-06,sharon north,Kawasaki,Versys 650,2024,650,A,3600,2,black,46500.0,1,2025-04-04,Kawasaki Versys 650,77,3
48711377,2025-02-20,sharon north,Kawasaki,Versys 650,2020,650,A1,45000,3,green,28500.0,1,2025-04-04,Kawasaki Versys 650,77,3
49844534,2024-11-22,nazareth shfaram area,Kawasaki,Versys 650,2016,650,A,65000,3,orange,14000.0,1,2025-04-04,Kawasaki Versys 650,77,3
51069049,2025-02-06,ariel yehuda area,Kawasaki,Versys 650,2019,650,A,38000,6,black,32000.0,1,2025-04-04,Kawasaki Versys 650,77,3
52158163,2024-12-17,akko and naharyya area,Kawasaki,Versys 650,2019,650,A,25000,3,black,1000.0,1,2025-04-04,Kawasaki Versys 650,77,3
52339656,2025-02-11,netanya,Kawasaki,Versys 650,2016,650,A,127000,2,black,14000.0,1,2025-04-04,Kawasaki Versys 650,77,3
54047389,2025-02-18,ashdod askelon,Kawasaki,Versys 650,2022,650,A1,40000,3,white,34000.0,1,2025-04-04,Kawasaki Versys 650,77,3
55429911,2024-10-11,ramle lod,Kawasaki,Versys 650,2011,650,A,106000,2,red,13000.0,1,2025-04-04,Kawasaki Versys 650,77,3
57285863,2025-04-03,beer sheva area,Kawasaki,Versys 650,2021,650,A1,37000,3,Black Metallic,28000.0,1,2025-04-04,Kawasaki Versys 650,77,3
57347649,2025-03-17,tel aviv,Kawasaki,Versys 650,2022,650,A1,9800,3,green,33500.0,1,2025-04-04,Kawasaki Versys 650,77,3
58834206,2025-01-16,ramat gan givataim,Kawasaki,Versys 650,2009,650,A,123000,2,black,9700.0,1,2025-04-04,Kawasaki Versys 650,77,3
59373498,2025-03-04,nes tziona rehovot,Kawasaki,Versys 650,2018,650,A,62000,2,green,22400.0,1,2025-04-04,Kawasaki Versys 650,77,3
61258905,2025-03-03,ramat hasharon herzeliya,Kawasaki,Versys 650,2022,650,A,17000,2,Black Metallic,43000.0,1,2025-04-04,Kawasaki Versys 650,77,3
61737838,2025-03-03,tel aviv,Kawasaki,Versys 650,2024,650,A,1800,2,green,50000.0,1,2025-04-04,Kawasaki Versys 650,77,3
62654001,2025-03-01,yokneam tivon area,Kawasaki,Versys 650,2020,650,A1,28000,3,black,29000.0,1,2025-04-04,Kawasaki Versys 650,77,3
63575634,2025-03-27,tel aviv,Kawasaki,Versys 650,2018,650,A,137000,1,green,14900.0,1,2025-04-04,Kawasaki Versys 650,77,3
64263812,2024-09-02,ashdod askelon,Kawasaki,Versys 650,2022,650,A,15500,1,gray,38000.0,1,2025-04-04,Kawasaki Versys 650,77,3
64291619,2025-03-26,galil low,Kawasaki,Versys 650,2018,650,A1,46000,2,green,27000.0,1,2025-04-02,Kawasaki Versys 650,77,3
64488541,2024-12-09,haifa,Kawasaki,Versys 650,2022,650,A,6000,2,black,38900.0,1,2025-04-04,Kawasaki Versys 650,77,3
64551119,2025-03-24,gedera and surroundings,Kawasaki,Versys 650,2019,650,A,60500,2,black,20500.0,1,2025-04-04,Kawasaki Versys 650,77,3
65773086,2025-03-02,haifa,Kawasaki,Versys 650,2020,650,A1,36000,3,blue,33000.0,1,2025-04-04,Kawasaki Versys 650,77,3
66843218,2025-03-02,ramat menashe,Kawasaki,Versys 650,2022,650,A1,0,3,gray,0.0,1,2025-04-04,Kawasaki Versys 650,77,3
68532430,2025-02-26,beit shemesh and surroundings,Kawasaki,Versys 650,2017,650,A,78000,2,black,16000.0,1,2025-04-04,Kawasaki Versys 650,77,3
68732915,2025-03-08,rosh haaien and surroundings,Kawasaki,Versys 650,2022,650,A1,12000,2,greenish,35000.0,1,2025-04-04,Kawasaki Versys 650,77,3
68759039,2025-04-02,rosh pina hachola,Kawasaki,Versys 650,2019,650,A,64000,2,bright green,25000.0,1,2025-04-04,Kawasaki Versys 650,77,3
68788411,2025-04-02,haifa,Kawasaki,Versys 650,2017,650,A,46000,1,black,20000.0,1,2025-04-04,Kawasaki Versys 650,77,3
69190326,2025-01-05,netanya,Kawasaki,Versys 650,2022,650,A1,9500,2,black,42000.0,1,2025-04-04,Kawasaki Versys 650,77,3
71618820,2025-02-15,jerusalem area and surroundings,Kawasaki,Versys 650,2018,650,A1,34900,4,black,22000.0,1,2025-04-02,Kawasaki Versys 650,77,3
71713295,2025-03-10,shfela,Kawasaki,Versys 650,2023,650,A1,48000,1,gray,39999.0,1,2025-04-04,Kawasaki Versys 650,77,3
72227526,2024-09-25,holon bat yam,Kawasaki,Versys 650,2020,650,A,30000,2,bottle green,31000.0,1,2025-04-04,Kawasaki Versys 650,77,3
72873625,2025-01-14,carmiel area,Kawasaki,Versys 650,2022,650,A1,15000,2,black,46000.0,1,2025-04-04,Kawasaki Versys 650,77,3
75045232,2025-03-12,cesaria and surroundings,Kawasaki,Versys 650,2018,650,A,36009,3,greenish,24500.0,1,2025-04-04,Kawasaki Versys 650,77,3
75471810,2024-09-15,jerusalem area and surroundings,Kawasaki,Versys 650,2024,650,A,0,1,Green Metallic,51985.0,1,2025-04-04,Kawasaki Versys 650,77,3
76606860,2025-03-21,upper galilee,Kawasaki,Versys 650,2007,650,A,94000,4,gray,12000.0,1,2025-04-04,Kawasaki Versys 650,77,3
77941128,2025-04-01,bikat ono,Kawasaki,Versys 650,2022,650,A,39000,1,white,40000.0,1,2025-04-04,Kawasaki Versys 650,77,3
78393189,2025-03-17,netanya,Kawasaki,Versys 650,2015,650,A,70000,3,yellow,16000.0,1,2025-04-04,Kawasaki Versys 650,77,3
79000557,2025-01-02,beer sheva area,Kawasaki,Versys 650,2007,650,A,0,3,black,5500.0,1,2025-04-04,Kawasaki Versys 650,77,3
79506755,2025-02-26,maale adumim area,Kawasaki,Versys 650,2020,650,A1,35000,2,black,31000.0,1,2025-04-04,Kawasaki Versys 650,77,3
79585516,2025-03-15,ashdod askelon,Kawasaki,Versys 650,2021,650,A1,16000,1,black,34000.0,1,2025-04-04,Kawasaki Versys 650,77,3
81173367,2024-10-10,ashdod askelon,Kawasaki,Versys 650,2024,650,A,30000,1,green,43000.0,1,2025-04-04,Kawasaki Versys 650,77,3
81573659,2025-03-28,akko and naharyya area,Kawasaki,Versys 650,2017,650,A,68000,3,Metallic Silver,22000.0,1,2025-04-04,Kawasaki Versys 650,77,3
82643739,2025-02-05,nazareth shfaram area,Kawasaki,Versys 650,2024,650,A1,1400,1,greenish,0.0,1,2025-04-04,Kawasaki Versys 650,77,3
82729979,2025-03-19,ariel yehuda area,Kawasaki,Versys 650,2022,650,A,9700,1,green,45000.0,1,2025-04-04,Kawasaki Versys 650,77,3
82917828,2025-04-03,shomron settlements,Kawasaki,Versys 650,2021,650,A,27000,2,gray,29000.0,1,2025-04-04,Kawasaki Versys 650,77,3
83155271,2025-03-02,hod hasharon and surroundings,Kawasaki,Versys 650,2011,650,A,94000,3,orange,9500.0,1,2025-04-04,Kawasaki Versys 650,77,3
83719145,2025-02-21,yokneam tivon area,Kawasaki,Versys 650,2024,650,A,4000,1,green,47000.0,1,2025-04-04,Kawasaki Versys 650,77,3
84618868,2025-02-02,tel aviv,Kawasaki,Versys 650,2024,650,A1,71,2,green,46000.0,1,2025-04-04,Kawasaki Versys 650,77,3
84649277,2025-03-16,holon bat yam,Kawasaki,Versys 650,2022,650,A,26800,1,white,35000.0,1,2025-04-04,Kawasaki Versys 650,77,3
84699860,2025-03-22,rosh haaien and surroundings,Kawasaki,Versys 650,2018,650,A1,67000,3,white,26000.0,1,2025-04-04,Kawasaki Versys 650,77,3
85291776,2025-01-26,nesher and krayot,Kawasaki,Versys 650,2022,650,A,16700,3,black,38700.0,1,2025-04-04,Kawasaki Versys 650,77,3
85591519,2025-01-19,bikat ono,Kawasaki,Versys 650,2020,650,A,50000,3,white,29000.0,1,2025-04-04,Kawasaki Versys 650,77,3
85868623,2024-11-26,nazareth shfaram area,Kawasaki,Versys 650,2022,650,A,32000,3,black,37000.0,1,2025-04-04,Kawasaki Versys 650,77,3
86909600,2025-01-21,tel aviv,Kawasaki,Versys 650,2024,650,A,4400,1,Green Metallic,0.0,1,2025-04-04,Kawasaki Versys 650,77,3
86923048,2025-03-12,nazareth shfaram area,Kawasaki,Versys 650,2018,650,A1,53121,2,bottle green,22000.0,1,2025-04-04,Kawasaki Versys 650,77,3
87002856,2025-03-17,nazareth shfaram area,Kawasaki,Versys 650,2012,650,A,140000,5,yellow,9500.0,1,2025-04-04,Kawasaki Versys 650,77,3
87320006,2025-04-03,upper galilee,Kawasaki,Versys 650,2017,650,A1,46000,7,white,25400.0,1,2025-04-04,Kawasaki Versys 650,77,3
87723130,2024-12-14,jerusalem area and surroundings,Kawasaki,Versys 650,2011,650,A,73000,4,orange,13000.0,1,2025-04-04,Kawasaki Versys 650,77,3
88144039,2024-11-21,jerusalem area and surroundings,Kawasaki,Versys 650,2022,650,A1,21000,1,greenish,37000.0,1,2025-04-04,Kawasaki Versys 650,77,3
88487978,2025-01-10,rishon leziion area,Kawasaki,Versys 650,2024,650,A1,8000,2,greenish,44000.0,1,2025-04-04,Kawasaki Versys 650,77,3
89264898,2024-12-03,gedera and surroundings,Kawasaki,Versys 650,2013,650,A,60000,3,black,15000.0,1,2025-04-04,Kawasaki Versys 650,77,3
89801357,2025-04-03,hadera area,Kawasaki,Versys 650,2018,650,A1,40755,2,bright green,22000.0,1,2025-04-04,Kawasaki Versys 650,77,3
89936215,2025-01-30,beer sheva area,Kawasaki,Versys 650,2019,650,A,37000,1,white,31000.0,1,2025-04-04,Kawasaki Versys 650,77,3
41234492,2025-01-22,rosh haaien and surroundings,Yamaha,YZ,2018,250,A1,0,2,blue,25599.0,1,2025-04-04,Yamaha YZ,76,4
41850915,2025-02-18,shfela,Yamaha,YZ,2022,450,A1,0,2,blue,27999.0,1,2025-04-04,Yamaha YZ,76,4
42172491,2025-03-24,emek ayalon,Yamaha,YZ,2023,85,A2,0,1,gray,18000.0,1,2025-04-04,Yamaha YZ,76,4
43490922,2025-02-16,nes tziona rehovot,Yamaha,YZ,2023,85,A2,0,1,blue,22500.0,1,2025-04-04,Yamaha YZ,76,4
43801786,2025-02-12,emek ayalon,Yamaha,YZ,2024,450,A1,0,2,orange,33000.0,1,2025-04-04,Yamaha YZ,76,4
43871125,2025-04-01,shfela,Yamaha,YZ,2025,450,A1,5,1,blue,46000.0,1,2025-04-04,Yamaha YZ,76,4
44285421,2025-03-31,netanya,Yamaha,YZ,2023,85,A2,0,2,blue,23000.0,1,2025-04-04,Yamaha YZ,76,4
46686062,2025-03-23,netanya,Yamaha,YZ,2021,450,A1,90,2,blue,29000.0,1,2025-04-04,Yamaha YZ,76,4
46705737,2025-03-10,beer sheva area,Yamaha,YZ,2020,450,A1,0,2,blue,26000.0,1,2025-04-04,Yamaha YZ,76,4
47086406,2024-09-04,bikat hayarden north dead sea,Yamaha,YZ,2017,85,A2,0,2,blue,11500.0,1,2025-04-04,Yamaha YZ,76,4
47496361,2025-03-09,ramat menashe,Yamaha,YZ,2020,85,A2,0,2,blue,12500.0,1,2025-04-04,Yamaha YZ,76,4
48287554,2025-02-04,afula and valleys,Yamaha,YZ,2020,450,A1,0,2,blue,25000.0,1,2025-04-04,Yamaha YZ,76,4
48886575,2025-03-12,afula and valleys,Yamaha,YZ,2021,450,A1,0,1,blue,0.0,1,2025-04-04,Yamaha YZ,76,4
49173410,2024-09-08,beit shemesh and surroundings,Yamaha,YZ,2024,250,A1,0,1,blue,1500.0,1,2025-04-04,Yamaha YZ,76,4
51352712,2025-02-06,sharon south,Yamaha,YZ,2024,250,A1,0,2,blue,40000.0,1,2025-04-04,Yamaha YZ,76,4
51384847,2025-02-22,negev west,Yamaha,YZ,2023,125,A2,0,2,blue,30000.0,1,2025-04-04,Yamaha YZ,76,4
51403638,2025-03-31,hadera area,Yamaha,YZ,2016,450,A1,70,2,tonic,22000.0,1,2025-04-04,Yamaha YZ,76,4
51787071,2024-12-30,ashdod askelon,Yamaha,YZ,2017,125,A2,0,2,white,20000.0,1,2025-04-04,Yamaha YZ,76,4
53469168,2025-02-17,jerusalem area and surroundings,Yamaha,YZ,2020,450,A1,0,3,blue,0.0,1,2025-04-04,Yamaha YZ,76,4
53521330,2025-04-03,nazareth shfaram area,Yamaha,YZ,2022,125,A2,0,2,blue,0.0,1,2025-04-04,Yamaha YZ,76,4
53767217,2024-12-08,sharon north,Yamaha,YZ,2019,250,A1,0,1,blue,23000.0,1,2025-04-02,Yamaha YZ,76,4
55376251,2025-01-30,modiin and surroundings,Yamaha,YZ,2022,85,A2,0,2,blue,18000.0,1,2025-04-04,Yamaha YZ,76,4
56718294,2025-02-11,ashdod askelon,Yamaha,YZ,2023,250,A1,0,2,blue,34000.0,1,2025-04-04,Yamaha YZ,76,4
57623879,2025-03-09,hod hasharon and surroundings,Yamaha,YZ,2017,85,A2,12345,2,blue,11500.0,1,2025-04-04,Yamaha YZ,76,4
57648207,2025-01-26,shfela,Yamaha,YZ,2021,85,A2,0,1,blue,22000.0,1,2025-04-04,Yamaha YZ,76,4
58826681,2024-12-04,yokneam tivon area,Yamaha,YZ,2020,70,A2,0,2,blue,14500.0,1,2025-04-04,Yamaha YZ,76,4
59819927,2025-01-12,rishon leziion area,Yamaha,YZ,2023,450,A1,18300,2,Dark Blue,26000.0,1,2025-04-04,Yamaha YZ,76,4
61573895,2025-03-17,carmiel area,Yamaha,YZ,2021,85,A2,50,3,blue,16500.0,1,2025-04-04,Yamaha YZ,76,4
61954918,2025-02-06,rishon leziion area,Yamaha,YZ,2005,250,A1,0,1,blue,15000.0,1,2025-04-04,Yamaha YZ,76,4
62216019,2025-03-01,hadera area,Yamaha,YZ,2022,125,A2,70000,2,white,29000.0,1,2025-04-04,Yamaha YZ,76,4
62536717,2025-01-05,ramat gan givataim,Yamaha,YZ,2024,250,A1,10,1,white,42000.0,1,2025-04-04,Yamaha YZ,76,4
62730002,2025-03-20,eilat and arava,Yamaha,YZ,2024,450,A1,1,2,blue,0.0,1,2025-04-02,Yamaha YZ,76,4
63376512,2025-03-06,rishon leziion area,Yamaha,YZ,2024,450,A1,0,1,blue,38000.0,1,2025-04-04,Yamaha YZ,76,4
64503222,2025-01-20,afula and valleys,Yamaha,YZ,2020,125,A2,0,1,blue,24999.0,1,2025-04-04,Yamaha YZ,76,4
65587948,2024-09-10,sharon north,Yamaha,YZ,2019,450,A1,97,2,blue,23800.0,1,2025-04-04,Yamaha YZ,76,4
65714742,2025-01-22,nazareth shfaram area,Yamaha,YZ,2018,250,A1,155,1,blue,17500.0,1,2025-04-04,Yamaha YZ,76,4
67261670,2025-03-17,hadera area,Yamaha,YZ,2021,85,A2,0,2,blue,0.0,1,2025-04-04,Yamaha YZ,76,4
68666057,2025-03-31,hagolan,Yamaha,YZ,2016,125,A2,0,2,blue,12000.0,1,2025-04-04,Yamaha YZ,76,4
69520519,2025-03-18,negev west,Yamaha,YZ,2020,250,A1,0,3,Light Blue,22000.0,1,2025-04-04,Yamaha YZ,76,4
69532286,2025-01-20,upper galilee,Yamaha,YZ,2018,125,A2,0,2,blue,0.0,1,2025-04-04,Yamaha YZ,76,4
69653948,2025-04-02,harei yehuda,Yamaha,YZ,2020,450,A1,0,2,blue,26000.0,1,2025-04-04,Yamaha YZ,76,4
69978008,2025-04-03,jerusalem area and surroundings,Yamaha,YZ,2022,450,A1,0,2,blue,29000.0,1,2025-04-04,Yamaha YZ,76,4
71376627,2025-01-18,hadera area,Yamaha,YZ,2024,125,A2,58,2,white,0.0,1,2025-04-04,Yamaha YZ,76,4
72660045,2025-03-01,rishon leziion area,Yamaha,YZ,2021,450,A1,103,2,blue,27500.0,1,2025-04-04,Yamaha YZ,76,4
72931812,2025-02-10,rishon leziion area,Yamaha,YZ,2024,450,A1,3200,2,blue,40000.0,1,2025-04-04,Yamaha YZ,76,4
73841255,2025-03-17,sharon south,Yamaha,YZ,2023,70,A2,0,1,blue,16000.0,1,2025-04-02,Yamaha YZ,76,4
74273172,2025-04-03,beit shean valley,Yamaha,YZ,2020,125,A2,0,3,blue,22500.0,1,2025-04-04,Yamaha YZ,76,4
74298623,2025-03-22,petah tikva area,Yamaha,YZ,2025,450,A1,26,1,blue,46000.0,1,2025-04-04,Yamaha YZ,76,4
74446560,2025-01-11,hadera area,Yamaha,YZ,2024,450,A1,86,1,purple,47000.0,1,2025-04-04,Yamaha YZ,76,4
74603207,2025-03-08,akko and naharyya area,Yamaha,YZ,2019,250,A1,0,2,black,28000.0,1,2025-04-04,Yamaha YZ,76,4
74868557,2025-03-09,shfela,Yamaha,YZ,2022,70,A2,500,1,blue,19500.0,1,2025-04-04,Yamaha YZ,76,4
74889624,2025-03-17,eilat and arava,Yamaha,YZ,2024,125,A2,0,2,blue,0.0,1,2025-04-04,Yamaha YZ,76,4
74995613,2025-01-24,rishon leziion area,Yamaha,YZ,2020,450,A1,0,2,blue,20000.0,1,2025-04-04,Yamaha YZ,76,4
76595845,2025-03-17,bikat ono,Yamaha,YZ,2019,85,A1,0,2,blue,15500.0,1,2025-04-04,Yamaha YZ,76,4
76723558,2025-01-15,carmiel area,Yamaha,YZ,2018,250,A1,0,3,blue,0.0,1,2025-04-04,Yamaha YZ,76,4
77107771,2025-01-04,beer sheva area,Yamaha,YZ,2024,450,A1,0,1,blue,40000.0,1,2025-04-04,Yamaha YZ,76,4
77433445,2025-03-10,sharon north,Yamaha,YZ,2023,250,A1,1000,1,blue,34000.0,1,2025-04-04,Yamaha YZ,76,4
79118542,2025-03-29,bikat ono,Yamaha,YZ,2019,85,A1,3,3,blue,18000.0,1,2025-04-04,Yamaha YZ,76,4
82503227,2025-03-15,nazareth shfaram area,Yamaha,YZ,2020,250,A1,0,2,blue,25000.0,1,2025-04-04,Yamaha YZ,76,4
82548876,2024-06-18,kineret area,Yamaha,YZ,2023,125,A2,50,1,red,0.0,1,2025-04-04,Yamaha YZ,76,4
83193120,2025-01-26,shfela,Yamaha,YZ,2021,85,A2,0,3,blue,18000.0,1,2025-04-04,Yamaha YZ,76,4
83517299,2025-03-30,gush etzion,Yamaha,YZ,2022,85,A2,1,2,blue,18000.0,1,2025-04-04,Yamaha YZ,76,4
83657409,2025-02-02,hagolan,Yamaha,YZ,2022,125,A2,0,1,blue,0.0,1,2025-04-04,Yamaha YZ,76,4
83895710,2025-02-28,petah tikva area,Yamaha,YZ,2017,250,A1,40,2,Dark Blue,18500.0,1,2025-04-04,Yamaha YZ,76,4
84572038,2024-12-19,ariel yehuda area,Yamaha,YZ,2019,250,A1,210,3,blue,22000.0,1,2025-04-04,Yamaha YZ,76,4
84632684,2025-01-09,kineret area,Yamaha,YZ,2018,125,A2,0,1,blue,0.0,1,2025-04-04,Yamaha YZ,76,4
84685281,2025-02-22,upper galilee,Yamaha,YZ,2018,250,A1,0,2,blue,0.0,1,2025-04-04,Yamaha YZ,76,4
86028410,2025-02-25,eilat and arava,Yamaha,YZ,2022,450,A1,80,1,blue,0.0,1,2025-04-04,Yamaha YZ,76,4
86107297,2025-03-10,ramle lod,Yamaha,YZ,2024,450,A1,36,2,blue,37000.0,1,2025-04-04,Yamaha YZ,76,4
86186142,2024-04-08,akko and naharyya area,Yamaha,YZ,2019,125,A2,1500,2,blue,24000.0,1,2025-04-04,Yamaha YZ,76,4
86309321,2025-03-09,hadera area,Yamaha,YZ,2023,250,A1,2000,2,red,24800.0,1,2025-04-04,Yamaha YZ,76,4
86657264,2025-02-03,negev area,Yamaha,YZ,2019,85,A2,0,3,green,0.0,1,2025-04-04,Yamaha YZ,76,4
87868910,2025-01-03,emek ayalon,Yamaha,YZ,2024,450,A1,0,1,blue,40000.0,1,2025-04-04,Yamaha YZ,76,4
88431597,2025-01-19,haifa,Yamaha,YZ,2020,450,A1,0,1,blue,0.0,1,2025-04-04,Yamaha YZ,76,4
89005536,2025-03-14,nazareth shfaram area,Yamaha,YZ,2019,85,A1,40,3,Dark Blue,12000.0,1,2025-04-04,Yamaha YZ,76,4
89153527,2025-03-18,galil low,Yamaha,YZ,2017,85,A2,0,3,blue,15000.0,1,2025-04-04,Yamaha YZ,76,4
41649176,2025-02-13,negev west,Honda,CB500X,2018,500,A1,102000,5,black,17000.0,1,2025-04-04,Honda CB500X,61,5
42937975,2025-03-21,shfela,Honda,CB500X,2016,500,A1,110000,4,black,13000.0,1,2025-04-04,Honda CB500X,61,5
43638881,2025-03-08,ramat gan givataim,Honda,CB500X,2020,500,A1,44800,1,white,30000.0,1,2025-04-04,Honda CB500X,61,5
44807385,2025-02-28,yokneam tivon area,Honda,CB500X,2021,500,A1,31300,2,white,31000.0,1,2025-04-04,Honda CB500X,61,5
44869364,2025-03-03,carmiel area,Honda,CB500X,2014,500,A1,45000,2,black,0.0,1,2025-04-04,Honda CB500X,61,5
45344179,2025-03-04,ramat hasharon herzeliya,Honda,CB500X,2017,500,A1,86000,1,black,22000.0,1,2025-04-04,Honda CB500X,61,5
46088269,2025-01-25,jerusalem area and surroundings,Honda,CB500X,2018,500,A1,63000,1,black,23500.0,1,2025-04-04,Honda CB500X,61,5
46447824,2025-04-02,jerusalem area and surroundings,Honda,CB500X,2017,500,A1,67000,2,black,21999.0,1,2025-04-04,Honda CB500X,61,5
46474618,2025-03-11,netanya,Honda,CB500X,2023,500,A1,10700,1,red,38000.0,1,2025-04-02,Honda CB500X,61,5
46719314,2025-02-09,holon bat yam,Honda,CB500X,2017,500,A1,90000,4,Black Metallic,17000.0,1,2025-04-04,Honda CB500X,61,5
46979897,2025-02-20,netanya,Honda,CB500X,2023,500,A1,10500,2,red,38000.0,1,2025-04-04,Honda CB500X,61,5
47881237,2025-01-12,akko and naharyya area,Honda,CB500X,2015,500,A1,63000,6,Bordeaux,16500.0,1,2025-04-04,Honda CB500X,61,5
49138299,2025-01-19,harei yehuda,Honda,CB500X,2016,500,A1,44000,3,white,22000.0,1,2025-04-04,Honda CB500X,61,5
49374066,2025-01-15,jerusalem area and surroundings,Honda,CB500X,2022,500,A1,44000,3,red,32000.0,1,2025-04-04,Honda CB500X,61,5
51019036,2024-12-15,ashdod askelon,Honda,CB500X,2019,500,A1,77000,5,Bordeaux,18500.0,1,2025-04-04,Honda CB500X,61,5
51308514,2025-01-29,jerusalem area and surroundings,Honda,CB500X,2017,500,A1,140000,4,black,20000.0,1,2025-04-04,Honda CB500X,61,5
51352828,2025-03-19,sharon north,Honda,CB500X,2017,500,A1,88000,4,black,22000.0,1,2025-04-04,Honda CB500X,61,5
53093066,2025-02-06,haifa,Honda,CB500X,2014,500,A1,83000,6,black,14000.0,1,2025-04-04,Honda CB500X,61,5
53626818,2025-04-03,nes tziona rehovot,Honda,CB500X,2020,500,A1,95000,1,Pearl White,26000.0,1,2025-04-04,Honda CB500X,61,5
55483364,2025-02-20,holon bat yam,Honda,CB500X,2019,500,A1,80000,1,red,26500.0,1,2025-04-04,Honda CB500X,61,5
56195641,2025-01-12,ramat gan givataim,Honda,CB500X,2015,500,A1,90000,2,black,17000.0,1,2025-04-04,Honda CB500X,61,5
56219933,2025-02-15,ashdod askelon,Honda,CB500X,2017,500,A1,42400,4,white,25000.0,1,2025-04-04,Honda CB500X,61,5
57234450,2025-01-14,nazareth shfaram area,Honda,CB500X,2021,500,A1,85000,2,black,23000.0,1,2025-04-04,Honda CB500X,61,5
58322610,2025-01-18,ramat hasharon herzeliya,Honda,CB500X,2023,500,A1,22000,2,black,35000.0,1,2025-04-04,Honda CB500X,61,5
59775009,2025-01-09,tel aviv,Honda,CB500X,2016,500,A1,88500,5,black,0.0,1,2025-04-04,Honda CB500X,61,5
63185089,2025-04-02,jerusalem area and surroundings,Honda,CB500X,2015,500,A1,64000,2,Bordeaux,17000.0,1,2025-04-04,Honda CB500X,61,5
64436699,2025-02-02,ramat menashe,Honda,CB500X,2020,500,A1,65000,1,white,25000.0,1,2025-04-04,Honda CB500X,61,5
64743439,2025-03-20,modiin and surroundings,Honda,CB500X,2022,450,A1,32000,1,black,30000.0,1,2025-04-04,Honda CB500X,61,5
65455955,2025-03-17,yokneam tivon area,Honda,CB500X,2017,500,A1,36600,3,red,23000.0,1,2025-04-04,Honda CB500X,61,5
66532249,2025-03-30,tel aviv,Honda,CB500X,2023,500,A1,20000,2,green,37900.0,1,2025-04-04,Honda CB500X,61,5
66550347,2024-12-22,gedera and surroundings,Honda,CB500X,2018,500,A1,71500,1,black,23000.0,1,2025-04-04,Honda CB500X,61,5
66991233,2024-11-27,tel aviv,Honda,CB500X,2015,500,A1,109000,2,white,15700.0,1,2025-04-04,Honda CB500X,61,5
67389151,2025-04-02,yokneam tivon area,Honda,CB500X,2019,500,A1,56000,2,white,25000.0,1,2025-04-04,Honda CB500X,61,5
68150986,2025-03-11,eilat and arava,Honda,CB500X,2018,500,A1,31000,1,black,26500.0,1,2025-04-04,Honda CB500X,61,5
68885780,2025-03-24,shoam area,Honda,CB500X,2019,500,A1,33000,2,black,28000.0,1,2025-04-04,Honda CB500X,61,5
69522865,2024-09-17,ramat menashe,Honda,CB500X,2022,500,A1,33300,3,bottle green,36000.0,1,2025-04-04,Honda CB500X,61,5
72109974,2024-06-08,rosh haaien and surroundings,Honda,CB500X,2022,500,A1,36000,3,black,35500.0,1,2025-04-04,Honda CB500X,61,5
73360835,2025-02-01,holon bat yam,Honda,CB500X,2016,500,A1,86000,3,Black Metallic,0.0,1,2025-04-04,Honda CB500X,61,5
